jugador;premio;anyo;liga
hunteto01;Gold Glove;2006;AL
suzukic01;Gold Glove;2006;AL
wellsve01;Gold Glove;2006;AL
rogerke01;Gold Glove;2006;AL
jeterde01;Gold Glove;2006;AL
pujolal01;Gold Glove;2006;NL
hudsoor01;Gold Glove;2006;NL
rolensc01;Gold Glove;2006;NL
ausmubr01;Gold Glove;2006;NL
beltrca01;Gold Glove;2006;NL
camermi01;Gold Glove;2006;NL
jonesan01;Gold Glove;2006;NL
maddugr01;Gold Glove;2006;NL
vizquom01;Gold Glove;2006;NL
jeterde01;Hank Aaron Award;2006;AL
howarry01;Hank Aaron Award;2006;NL
loretma01;Hutch Award;2006;ML
hoffmtr01;Lou Gehrig Memorial Award;2006;ML
morneju01;Most Valuable Player;2006;AL
howarry01;Most Valuable Player;2006;NL
suppaje01;NLCS MVP;2006;NL
santajo01;Pitching Triple Crown;2006;AL
delgaca01;Roberto Clemente Award;2006;ML
rodrifr03;Rolaids Relief Man Award;2006;AL
hoffmtr01;Rolaids Relief Man Award;2006;NL
verlaju01;Rookie of the Year;2006;AL
ramirha01;Rookie of the Year;2006;NL
morneju01;Silver Slugger;2006;AL
canoro01;Silver Slugger;2006;AL
credejo01;Silver Slugger;2006;AL
mauerjo01;Silver Slugger;2006;AL
ortizda01;Silver Slugger;2006;AL
dyeje01;Silver Slugger;2006;AL
guerrvl01;Silver Slugger;2006;AL
ramirma02;Silver Slugger;2006;AL
jeterde01;Silver Slugger;2006;AL
howarry01;Silver Slugger;2006;NL
utleych01;Silver Slugger;2006;NL
cabremi01;Silver Slugger;2006;NL
mccanbr01;Silver Slugger;2006;NL
beltrca01;Silver Slugger;2006;NL
hollima01;Silver Slugger;2006;NL
soriaal01;Silver Slugger;2006;NL
zambrca01;Silver Slugger;2006;NL
reyesjo01;Silver Slugger;2006;NL
morneju01;TSN All-Star;2006;AL
canoro01;TSN All-Star;2006;AL
credejo01;TSN All-Star;2006;AL
mauerjo01;TSN All-Star;2006;AL
ortizda01;TSN All-Star;2006;AL
dyeje01;TSN All-Star;2006;AL
ramirma02;TSN All-Star;2006;AL
wellsve01;TSN All-Star;2006;AL
jeterde01;TSN All-Star;2006;AL
howarry01;TSN All-Star;2006;NL
utleych01;TSN All-Star;2006;NL
wrighda03;TSN All-Star;2006;NL
mccanbr01;TSN All-Star;2006;NL
beltrca01;TSN All-Star;2006;NL
berkmla01;TSN All-Star;2006;NL
jonesan01;TSN All-Star;2006;NL
soriaal01;TSN All-Star;2006;NL
reyesjo01;TSN All-Star;2006;NL
howarry01;TSN Major League Player of the Year;2006;ML
santajo01;TSN Pitcher of the Year;2006;AL
carpech01;TSN Pitcher of the Year;2006;NL
rodrifr03;TSN Reliever of the Year;2006;AL
hoffmtr01;TSN Reliever of the Year;2006;NL
eckstda01;World Series MVP;2006;ML
beckejo02;ALCS MVP;2007;AL
suzukic01;All-Star Game MVP;2007;ML
papeljo01;Babe Ruth Award;2007;AL
smoltjo01;Branch Rickey Award;2007;ML
penaca01;Comeback Player of the Year;2007;AL
youngdm01;Comeback Player of the Year;2007;NL
sabatcc01;Cy Young Award;2007;AL
peavyja01;Cy Young Award;2007;NL
youklke01;Gold Glove;2007;AL
polanpl01;Gold Glove;2007;AL
beltrad01;Gold Glove;2007;AL
rodriiv01;Gold Glove;2007;AL
hunteto01;Gold Glove;2007;AL
sizemgr01;Gold Glove;2007;AL
suzukic01;Gold Glove;2007;AL
santajo01;Gold Glove;2007;AL
cabreor01;Gold Glove;2007;AL
leede02;Gold Glove;2007;NL
hudsoor01;Gold Glove;2007;NL
wrighda03;Gold Glove;2007;NL
martiru01;Gold Glove;2007;NL
beltrca01;Gold Glove;2007;NL
francje02;Gold Glove;2007;NL
jonesan01;Gold Glove;2007;NL
rowanaa01;Gold Glove;2007;NL
maddugr01;Gold Glove;2007;NL
rolliji01;Gold Glove;2007;NL
rodrial01;Hank Aaron Award;2007;AL
fieldpr01;Hank Aaron Award;2007;NL
sweenmi01;Hutch Award;2007;ML
timlimi01;Lou Gehrig Memorial Award;2007;ML
rodrial01;Most Valuable Player;2007;AL
rolliji01;Most Valuable Player;2007;NL
hollima01;NLCS MVP;2007;NL
peavyja01;Pitching Triple Crown;2007;NL
biggicr01;Roberto Clemente Award;2007;ML
putzjj01;Rolaids Relief Man Award;2007;AL
valvejo01;Rolaids Relief Man Award;2007;NL
pedrodu01;Rookie of the Year;2007;AL
braunry02;Rookie of the Year;2007;NL
penaca01;Silver Slugger;2007;AL
polanpl01;Silver Slugger;2007;AL
rodrial01;Silver Slugger;2007;AL
posadjo01;Silver Slugger;2007;AL
ortizda01;Silver Slugger;2007;AL
guerrvl01;Silver Slugger;2007;AL
ordonma01;Silver Slugger;2007;AL
suzukic01;Silver Slugger;2007;AL
jeterde01;Silver Slugger;2007;AL
fieldpr01;Silver Slugger;2007;NL
utleych01;Silver Slugger;2007;NL
wrighda03;Silver Slugger;2007;NL
martiru01;Silver Slugger;2007;NL
beltrca01;Silver Slugger;2007;NL
hollima01;Silver Slugger;2007;NL
leeca01;Silver Slugger;2007;NL
owingmi01;Silver Slugger;2007;NL
rolliji01;Silver Slugger;2007;NL
penaca01;TSN All-Star;2007;AL
polanpl01;TSN All-Star;2007;AL
rodrial01;TSN All-Star;2007;AL
posadjo01;TSN All-Star;2007;AL
ortizda01;TSN All-Star;2007;AL
guerrvl01;TSN All-Star;2007;AL
ordonma01;TSN All-Star;2007;AL
suzukic01;TSN All-Star;2007;AL
borowjo01;TSN All-Star;2007;AL
sabatcc01;TSN All-Star;2007;AL
jeterde01;TSN All-Star;2007;AL
fieldpr01;TSN All-Star;2007;NL
utleych01;TSN All-Star;2007;NL
wrighda03;TSN All-Star;2007;NL
martiru01;TSN All-Star;2007;NL
hollima01;TSN All-Star;2007;NL
leeca01;TSN All-Star;2007;NL
rowanaa01;TSN All-Star;2007;NL
valvejo01;TSN All-Star;2007;NL
peavyja01;TSN All-Star;2007;NL
ramirha01;TSN All-Star;2007;NL
rodrial01;TSN Major League Player of the Year;2007;ML
sabatcc01;TSN Pitcher of the Year;2007;AL
peavyja01;TSN Pitcher of the Year;2007;NL
borowjo01;TSN Reliever of the Year;2007;AL
valvejo01;TSN Reliever of the Year;2007;NL
lowelmi01;World Series MVP;2007;ML
garzama01;ALCS MVP;2008;AL
drewjd01;All-Star Game MVP;2008;ML
hamelco01;Babe Ruth Award;2008;NL
hoffmtr01;Branch Rickey Award;2008;ML
leecl02;Comeback Player of the Year;2008;AL
lidgebr01;Comeback Player of the Year;2008;NL
leecl02;Cy Young Award;2008;AL
linceti01;Cy Young Award;2008;NL
penaca01;Gold Glove;2008;AL
pedrodu01;Gold Glove;2008;AL
beltrad01;Gold Glove;2008;AL
mauerjo01;Gold Glove;2008;AL
hunteto01;Gold Glove;2008;AL
sizemgr01;Gold Glove;2008;AL
suzukic01;Gold Glove;2008;AL
mussimi01;Gold Glove;2008;AL
youngmi02;Gold Glove;2008;AL
gonzaad01;Gold Glove;2008;NL
phillbr01;Gold Glove;2008;NL
wrighda03;Gold Glove;2008;NL
molinya01;Gold Glove;2008;NL
beltrca01;Gold Glove;2008;NL
mclouna01;Gold Glove;2008;NL
victosh01;Gold Glove;2008;NL
maddugr01;Gold Glove;2008;NL
rolliji01;Gold Glove;2008;NL
youklke01;Hank Aaron Award;2008;AL
ramirar01;Hank Aaron Award;2008;NL
lestejo01;Hutch Award;2008;ML
victosh01;Lou Gehrig Memorial Award;2008;ML
pedrodu01;Most Valuable Player;2008;AL
pujolal01;Most Valuable Player;2008;NL
hamelco01;NLCS MVP;2008;NL
pujolal01;Roberto Clemente Award;2008;NL
rodrifr03;Rolaids Relief Man Award;2008;AL
lidgebr01;Rolaids Relief Man Award;2008;NL
longoev01;Rookie of the Year;2008;AL
sotoge01;Rookie of the Year;2008;NL
morneju01;Silver Slugger;2008;AL
pedrodu01;Silver Slugger;2008;AL
rodrial01;Silver Slugger;2008;AL
mauerjo01;Silver Slugger;2008;AL
huffau01;Silver Slugger;2008;AL
hamiljo03;Silver Slugger;2008;AL
quentca01;Silver Slugger;2008;AL
sizemgr01;Silver Slugger;2008;AL
jeterde01;Silver Slugger;2008;AL
pujolal01;Silver Slugger;2008;NL
utleych01;Silver Slugger;2008;NL
wrighda03;Silver Slugger;2008;NL
mccanbr01;Silver Slugger;2008;NL
braunry02;Silver Slugger;2008;NL
hollima01;Silver Slugger;2008;NL
ludwiry01;Silver Slugger;2008;NL
zambrca01;Silver Slugger;2008;NL
ramirha01;Silver Slugger;2008;NL
pujolal01;TSN Major League Player of the Year;2008;ML
leecl02;TSN Pitcher of the Year;2008;AL
linceti01;TSN Pitcher of the Year;2008;NL
rodrifr03;TSN Reliever of the Year;2008;AL
lidgebr01;TSN Reliever of the Year;2008;NL
hamelco01;World Series MVP;2008;ML
sabatcc01;ALCS MVP;2009;AL
crawfca02;All-Star Game MVP;2009;ML
rodrial01;Babe Ruth Award;2009;AL
hunteto01;Branch Rickey Award;2009;ML
hillaa01;Comeback Player of the Year;2009;AL
carpech02;Comeback Player of the Year;2009;NL
greinza01;Cy Young Award;2009;AL
linceti01;Cy Young Award;2009;NL
teixema01;Gold Glove;2009;AL
polanpl01;Gold Glove;2009;AL
longoev01;Gold Glove;2009;AL
mauerjo01;Gold Glove;2009;AL
hunteto01;Gold Glove;2009;AL
jonesad01;Gold Glove;2009;AL
suzukic01;Gold Glove;2009;AL
buehrma01;Gold Glove;2009;AL
jeterde01;Gold Glove;2009;AL
gonzaad01;Gold Glove;2009;NL
hudsoor01;Gold Glove;2009;NL
zimmery01;Gold Glove;2009;NL
molinya01;Gold Glove;2009;NL
bournmi01;Gold Glove;2009;NL
kempma01;Gold Glove;2009;NL
victosh01;Gold Glove;2009;NL
wainwad01;Gold Glove;2009;NL
rolliji01;Gold Glove;2009;NL
jeterde01;Hank Aaron Award;2009;AL
pujolal01;Hank Aaron Award;2009;NL
teahema01;Hutch Award;2009;ML
pujolal01;Lou Gehrig Memorial Award;2009;ML
mauerjo01;Most Valuable Player;2009;AL
pujolal01;Most Valuable Player;2009;NL
howarry01;NLCS MVP;2009;NL
jeterde01;Roberto Clemente Award;2009;ML
riverma01;Rolaids Relief Man Award;2009;AL
bellhe01;Rolaids Relief Man Award;2009;NL
bailean01;Rookie of the Year;2009;AL
coghlch01;Rookie of the Year;2009;NL
teixema01;Silver Slugger;2009;AL
hillaa01;Silver Slugger;2009;AL
longoev01;Silver Slugger;2009;AL
mauerjo01;Silver Slugger;2009;AL
lindad01;Silver Slugger;2009;AL
bayja01;Silver Slugger;2009;AL
hunteto01;Silver Slugger;2009;AL
suzukic01;Silver Slugger;2009;AL
jeterde01;Silver Slugger;2009;AL
pujolal01;Silver Slugger;2009;NL
utleych01;Silver Slugger;2009;NL
zimmery01;Silver Slugger;2009;NL
mccanbr01;Silver Slugger;2009;NL
braunry02;Silver Slugger;2009;NL
ethiean01;Silver Slugger;2009;NL
kempma01;Silver Slugger;2009;NL
zambrca01;Silver Slugger;2009;NL
ramirha01;Silver Slugger;2009;NL
pujolal01;TSN Major League Player of the Year;2009;ML
greinza01;TSN Pitcher of the Year;2009;AL
linceti01;TSN Pitcher of the Year;2009;NL
riverma01;TSN Reliever of the Year;2009;AL
frankry01;TSN Reliever of the Year;2009;NL
matsuhi01;World Series MVP;2009;ML
hamiljo03;ALCS MVP;2010;AL
mccanbr01;All-Star Game MVP;2010;NL
linceti01;Babe Ruth Award;2010;NL
wellsve01;Branch Rickey Award;2010;ML
liriafr01;Comeback Player of the Year;2010;AL
hudsoti01;Comeback Player of the Year;2010;NL
hernafe02;Cy Young Award;2010;AL
hallaro01;Cy Young Award;2010;NL
teixema01;Gold Glove;2010;AL
canoro01;Gold Glove;2010;AL
longoev01;Gold Glove;2010;AL
mauerjo01;Gold Glove;2010;AL
crawfca02;Gold Glove;2010;AL
gutiefr01;Gold Glove;2010;AL
suzukic01;Gold Glove;2010;AL
buehrma01;Gold Glove;2010;AL
jeterde01;Gold Glove;2010;AL
pujolal01;Gold Glove;2010;NL
phillbr01;Gold Glove;2010;NL
rolensc01;Gold Glove;2010;NL
molinya01;Gold Glove;2010;NL
bournmi01;Gold Glove;2010;NL
gonzaca01;Gold Glove;2010;NL
victosh01;Gold Glove;2010;NL
arroybr01;Gold Glove;2010;NL
tulowtr01;Gold Glove;2010;NL
bautijo02;Hank Aaron Award;2010;AL
vottojo01;Hank Aaron Award;2010;NL
hudsoti01;Hutch Award;2010;ML
jeterde01;Lou Gehrig Memorial Award;2010;ML
hamiljo03;Most Valuable Player;2010;AL
vottojo01;Most Valuable Player;2010;NL
rossco01;NLCS MVP;2010;NL
wakefti01;Roberto Clemente Award;2010;ML
soriara01;Rolaids Relief Man Award;2010;AL
bellhe01;Rolaids Relief Man Award;2010;NL
felizne01;Rookie of the Year;2010;AL
poseybu01;Rookie of the Year;2010;NL
cabremi01;Silver Slugger;2010;AL
canoro01;Silver Slugger;2010;AL
beltrad01;Silver Slugger;2010;AL
mauerjo01;Silver Slugger;2010;AL
guerrvl01;Silver Slugger;2010;AL
bautijo02;Silver Slugger;2010;AL
crawfca02;Silver Slugger;2010;AL
hamiljo03;Silver Slugger;2010;AL
ramiral03;Silver Slugger;2010;AL
pujolal01;Silver Slugger;2010;NL
ugglada01;Silver Slugger;2010;NL
zimmery01;Silver Slugger;2010;NL
mccanbr01;Silver Slugger;2010;NL
braunry02;Silver Slugger;2010;NL
gonzaca01;Silver Slugger;2010;NL
hollima01;Silver Slugger;2010;NL
gallayo01;Silver Slugger;2010;NL
tulowtr01;Silver Slugger;2010;NL
hamiljo03;TSN Major League Player of the Year;2010;ML
hernafe02;TSN Pitcher of the Year;2010;AL
hallaro01;TSN Pitcher of the Year;2010;NL
soriara01;TSN Reliever of the Year;2010;AL
bellhe01;TSN Reliever of the Year;2010;NL
renteed01;World Series MVP;2010;ML
cruzne02;ALCS MVP;2011;AL
fieldpr01;All-Star Game MVP;2011;NL
freesda01;Babe Ruth Award;2011;NL
victosh01;Branch Rickey Award;2011;ML
ellsbja01;Comeback Player of the Year;2011;AL
berkmla01;Comeback Player of the Year;2011;NL
verlaju01;Cy Young Award;2011;AL
kershcl01;Cy Young Award;2011;NL
gonzaad01;Gold Glove;2011;AL
pedrodu01;Gold Glove;2011;AL
beltrad01;Gold Glove;2011;AL
wietema01;Gold Glove;2011;AL
ellsbja01;Gold Glove;2011;AL
gordoal01;Gold Glove;2011;AL
buehrma01;Gold Glove;2011;AL
markani01;Gold Glove;2011;AL
aybarer01;Gold Glove;2011;AL
vottojo01;Gold Glove;2011;NL
phillbr01;Gold Glove;2011;NL
polanpl01;Gold Glove;2011;NL
molinya01;Gold Glove;2011;NL
kempma01;Gold Glove;2011;NL
parrage01;Gold Glove;2011;NL
kershcl01;Gold Glove;2011;NL
ethiean01;Gold Glove;2011;NL
tulowtr01;Gold Glove;2011;NL
bautijo02;Hank Aaron Award;2011;AL
kempma01;Hank Aaron Award;2011;NL
butlebi03;Hutch Award;2011;ML
zimmery01;Lou Gehrig Memorial Award;2011;ML
verlaju01;Most Valuable Player;2011;AL
braunry02;Most Valuable Player;2011;NL
freesda01;NLCS MVP;2011;NL
verlaju01;Pitching Triple Crown;2011;AL
kershcl01;Pitching Triple Crown;2011;NL
ortizda01;Roberto Clemente Award;2011;ML
valvejo01;Rolaids Relief Man Award;2011;AL
axforjo01;Rolaids Relief Man Award;2011;NL
hellije01;Rookie of the Year;2011;AL
kimbrcr01;Rookie of the Year;2011;NL
gonzaad01;Silver Slugger;2011;AL
canoro01;Silver Slugger;2011;AL
beltrad01;Silver Slugger;2011;AL
avilaal01;Silver Slugger;2011;AL
ortizda01;Silver Slugger;2011;AL
bautijo02;Silver Slugger;2011;AL
ellsbja01;Silver Slugger;2011;AL
grandcu01;Silver Slugger;2011;AL
cabreas01;Silver Slugger;2011;AL
fieldpr01;Silver Slugger;2011;NL
phillbr01;Silver Slugger;2011;NL
ramirar01;Silver Slugger;2011;NL
mccanbr01;Silver Slugger;2011;NL
braunry02;Silver Slugger;2011;NL
kempma01;Silver Slugger;2011;NL
uptonju01;Silver Slugger;2011;NL
hudsoda01;Silver Slugger;2011;NL
tulowtr01;Silver Slugger;2011;NL
verlaju01;TSN Major League Player of the Year;2011;ML
verlaju01;TSN Pitcher of the Year;2011;AL
kershcl01;TSN Pitcher of the Year;2011;NL
freesda01;World Series MVP;2011;ML
youngde03;ALCS MVP;2012;AL
cabreme01;All-Star Game MVP;2012;NL
sandopa01;Babe Ruth Award;2012;NL
dickera01;Branch Rickey Award;2012;ML
rodnefe01;Comeback Player of the Year;2012;AL
poseybu01;Comeback Player of the Year;2012;NL
priceda01;Cy Young Award;2012;AL
dickera01;Cy Young Award;2012;NL
teixema01;Gold Glove;2012;AL
canoro01;Gold Glove;2012;AL
beltrad01;Gold Glove;2012;AL
wietema01;Gold Glove;2012;AL
jonesad01;Gold Glove;2012;AL
gordoal01;Gold Glove;2012;AL
hellije01;Gold Glove;2012;AL
reddijo01;Gold Glove;2012;AL
hardyjj01;Gold Glove;2012;AL
larocad01;Gold Glove;2012;NL
barneda01;Gold Glove;2012;NL
headlch01;Gold Glove;2012;NL
molinya01;Gold Glove;2012;NL
mccutan01;Gold Glove;2012;NL
gonzaca01;Gold Glove;2012;NL
buehrma01;Gold Glove;2012;NL
heywaja01;Gold Glove;2012;NL
rolliji01;Gold Glove;2012;NL
cabremi01;Hank Aaron Award;2012;AL
poseybu01;Hank Aaron Award;2012;NL
zitoba01;Hutch Award;2012;ML
cabremi01;Most Valuable Player;2012;AL
poseybu01;Most Valuable Player;2012;NL
scutama01;NLCS MVP;2012;NL
kershcl01;Roberto Clemente Award;2012;ML
johnsji04;Rolaids Relief Man Award;2012;AL
kimbrcr01;Rolaids Relief Man Award;2012;NL
troutmi01;Rookie of the Year;2012;AL
harpebr03;Rookie of the Year;2012;NL
fieldpr01;Silver Slugger;2012;AL
canoro01;Silver Slugger;2012;AL
cabremi01;Silver Slugger;2012;AL
pierzaj01;Silver Slugger;2012;AL
butlebi03;Silver Slugger;2012;AL
hamiljo03;Silver Slugger;2012;AL
troutmi01;Silver Slugger;2012;AL
willijo03;Silver Slugger;2012;AL
jeterde01;Silver Slugger;2012;AL
larocad01;Silver Slugger;2012;NL
hillaa01;Silver Slugger;2012;NL
headlch01;Silver Slugger;2012;NL
poseybu01;Silver Slugger;2012;NL
braunry01;Silver Slugger;2012;NL
bruceja01;Silver Slugger;2012;NL
mccutan01;Silver Slugger;2012;NL
strasst01;Silver Slugger;2012;NL
desmoia01;Silver Slugger;2012;NL
cabremi01;Triple Crown;2012;AL
cabremi01;TSN Major League Player of the Year;2012;ML
priceda01;TSN Pitcher of the Year;2012;AL
verlaju01;TSN Pitcher of the Year;2012;AL
dickera01;TSN Pitcher of the Year;2012;NL
sandopa01;World Series MVP;2012;ML
ueharko01;ALCS MVP;2013;AL
riverma01;All-Star Game MVP;2013;NL
kershcl01;Branch Rickey Award;2013;ML
riverma01;Comeback Player of the Year;2013;AL
liriafr01;Comeback Player of the Year;2013;NL
scherma01;Cy Young Award;2013;AL
kershcl01;Cy Young Award;2013;NL
hosmeer01;Gold Glove;2013;AL
pedrodu01;Gold Glove;2013;AL
machama01;Gold Glove;2013;AL
perezsa02;Gold Glove;2013;AL
jonesad01;Gold Glove;2013;AL
gordoal01;Gold Glove;2013;AL
dickera01;Gold Glove;2013;AL
victosh01;Gold Glove;2013;AL
hardyjj01;Gold Glove;2013;AL
goldspa01;Gold Glove;2013;NL
phillbr01;Gold Glove;2013;NL
arenano01;Gold Glove;2013;NL
molinya01;Gold Glove;2013;NL
gomezca01;Gold Glove;2013;NL
gonzaca01;Gold Glove;2013;NL
wainwad01;Gold Glove;2013;NL
parrage01;Gold Glove;2013;NL
simmoan01;Gold Glove;2013;NL
cabremi01;Hank Aaron Award;2013;AL
goldspa01;Hank Aaron Award;2013;NL
cabremi01;Most Valuable Player;2013;AL
mccutan01;Most Valuable Player;2013;NL
wachami01;NLCS MVP;2013;NL
beltrca01;Roberto Clemente Award;2013;ML
myerswi01;Rookie of the Year;2013;AL
fernajo02;Rookie of the Year;2013;NL
davisch02;Silver Slugger;2013;AL
canoro01;Silver Slugger;2013;AL
cabremi01;Silver Slugger;2013;AL
mauerjo01;Silver Slugger;2013;AL
ortizda01;Silver Slugger;2013;AL
hunteto01;Silver Slugger;2013;AL
jonesad01;Silver Slugger;2013;AL
troutmi01;Silver Slugger;2013;AL
hardyjj01;Silver Slugger;2013;AL
goldspa01;Silver Slugger;2013;NL
carpema01;Silver Slugger;2013;NL
alvarpe01;Silver Slugger;2013;NL
molinya01;Silver Slugger;2013;NL
bruceja01;Silver Slugger;2013;NL
cuddymi01;Silver Slugger;2013;NL
mccutan01;Silver Slugger;2013;NL
greinza01;Silver Slugger;2013;NL
desmoia01;Silver Slugger;2013;NL
cabremi01;TSN Major League Player of the Year;2013;ML
ortizda01;World Series MVP;2013;ML
cainlo01;ALCS MVP;2014;AL
troutmi01;All-Star Game MVP;2014;AL
rizzoan01;Branch Rickey Award;2014;ML
youngch03;Comeback Player of the Year;2014;AL
mcgehca01;Comeback Player of the Year;2014;NL
klubeco01;Cy Young Award;2014;AL
kershcl01;Cy Young Award;2014;NL
hosmeer01;Gold Glove;2014;AL
pedrodu01;Gold Glove;2014;AL
seageky01;Gold Glove;2014;AL
perezsa02;Gold Glove;2014;AL
markani01;Gold Glove;2014;AL
gordoal01;Gold Glove;2014;AL
keuchda01;Gold Glove;2014;AL
jonesad01;Gold Glove;2014;AL
hardyjj01;Gold Glove;2014;AL
gonzaad01;Gold Glove;2014;NL
lemahdj01;Gold Glove;2014;NL
arenano01;Gold Glove;2014;NL
molinya01;Gold Glove;2014;NL
lagarju01;Gold Glove;2014;NL
yelicch01;Gold Glove;2014;NL
greinza01;Gold Glove;2014;NL
heywaja01;Gold Glove;2014;NL
simmoan01;Gold Glove;2014;NL
troutmi01;Hank Aaron Award;2014;AL
stantmi03;Hank Aaron Award;2014;NL
troutmi01;Most Valuable Player;2014;AL
kershcl01;Most Valuable Player;2014;NL
bumgama01;NLCS MVP;2014;NL
konerpa01;Roberto Clemente Award;2014;AL
rolliji01;Roberto Clemente Award;2014;NL
abreujo02;Rookie of the Year;2014;AL
degroja01;Rookie of the Year;2014;NL
abreujo02;Silver Slugger;2014;AL
altuvjo01;Silver Slugger;2014;AL
beltrad01;Silver Slugger;2014;AL
gomesya01;Silver Slugger;2014;AL
martivi01;Silver Slugger;2014;AL
troutmi01;Silver Slugger;2014;AL
brantmi02;Silver Slugger;2014;AL
bautijo02;Silver Slugger;2014;AL
ramiral03;Silver Slugger;2014;AL
gonzaad01;Silver Slugger;2014;NL
walkene01;Silver Slugger;2014;NL
rendoan01;Silver Slugger;2014;NL
poseybu01;Silver Slugger;2014;NL
uptonju01;Silver Slugger;2014;NL
stantmi03;Silver Slugger;2014;NL
mccutan01;Silver Slugger;2014;NL
bumgama01;Silver Slugger;2014;NL
desmoia01;Silver Slugger;2014;NL
kershcl01;TSN Major League Player of the Year;2014;ML
bumgama01;World Series MVP;2014;ML
escobal02;ALCS MVP;2015;AL
troutmi01;All-Star Game MVP;2015;AL
fieldpr01;Comeback Player of the Year;2015;AL
harvema01;Comeback Player of the Year;2015;NL
keuchda01;Cy Young Award;2015;AL
arrieja01;Cy Young Award;2015;NL
hosmeer01;Gold Glove;2015;AL
altuvjo01;Gold Glove;2015;AL
machama01;Gold Glove;2015;AL
perezsa02;Gold Glove;2015;AL
kiermke01;Gold Glove;2015;AL
cespeyo01;Gold Glove;2015;AL
keuchda01;Gold Glove;2015;AL
calhoko01;Gold Glove;2015;AL
escobal02;Gold Glove;2015;AL
goldspa01;Gold Glove;2015;NL
gordode01;Gold Glove;2015;NL
arenano01;Gold Glove;2015;NL
molinya01;Gold Glove;2015;NL
polloaj01;Gold Glove;2015;NL
martest01;Gold Glove;2015;NL
greinza01;Gold Glove;2015;NL
heywaja01;Gold Glove;2015;NL
crawfbr01;Gold Glove;2015;NL
donaljo02;Hank Aaron Award;2015;AL
harpebr03;Hank Aaron Award;2015;ML
donaljo02;Most Valuable Player;2015;AL
harpebr03;Most Valuable Player;2015;NL
murphda08;NLCS MVP;2015;NL
mccutan01;Roberto Clemente Award;2015;ML
correca01;Rookie of the Year;2015;AL
bryankr01;Rookie of the Year;2015;NL
cabremi01;Silver Slugger;2015;AL
altuvjo01;Silver Slugger;2015;AL
donaljo02;Silver Slugger;2015;AL
mccanbr01;Silver Slugger;2015;AL
moralke01;Silver Slugger;2015;AL
troutmi01;Silver Slugger;2015;AL
martijd02;Silver Slugger;2015;AL
cruzne02;Silver Slugger;2015;AL
bogaexa01;Silver Slugger;2015;AL
goldspa01;Silver Slugger;2015;NL
gordode01;Silver Slugger;2015;NL
arenano01;Silver Slugger;2015;NL
poseybu01;Silver Slugger;2015;NL
harpebr03;Silver Slugger;2015;NL
gonzaca01;Silver Slugger;2015;NL
mccutan01;Silver Slugger;2015;NL
bumgama01;Silver Slugger;2015;NL
crawfbr01;Silver Slugger;2015;NL
donaljo02;TSN Major League Player of the Year;2015;ML
perezsa02;World Series MVP;2015;ML
perezsa02;Silver Slugger;2016;AL
cabremi01;Silver Slugger;2016;AL
