jugadorID;nombre;apellidos;nombreDeportivo;anyoNacimiento;mesNacimiento;diaNacimiento;paisNacimiento;estadoNacimiento;ciudadNacimiento;anyoFallecimiento;mesFallecimiento;diaFallecimiento;paisFallecimiento;estadoFallecimiento;ciudadFallecimiento;peso;altura;batear;lanzar;fechaDebut;fechaRetirada
rivermi02;Mike;Rivera;Michael Rene;1976;9;8;P.R.;;Rio Piedras;;;;;;;220;73;R;R;2001-09-18;2011-05-20
riverre01;Rene;Rivera;Rene;1983;7;31;P.R.;;Bayamon;;;;;;;215;70;R;R;2004-09-22;2021-08-01
riverro01;Roberto;Rivera;Roberto;1969;1;1;P.R.;;Bayamon;;;;;;;175;72;L;L;1995-09-03;1999-05-05
riverru01;Ruben;Rivera;Ruben;1973;11;14;Panama;West Panama;Chorrera;;;;;;;195;72;R;R;1995-09-03;2003-05-28
riversa01;Saul;Rivera;Rabell Saul;1977;12;7;P.R.;;San Juan;;;;;;;180;70;B;R;2006-05-25;2010-05-29
riverse01;Sebastian;Rivero;Sebastian;1998;11;16;Venezuela;Aragua;Maracay;;;;;;;210;73;R;R;2021-05-08;2021-10-03
rivertj01;T. J.;Rivera;Thomas Javier;1988;10;27;USA;NY;Bronx;;;;;;;203;73;R;R;2016-08-10;2017-07-26
riverya01;Yadiel;Rivera;Yadiel;1992;5;2;P.R.;;Caguas;;;;;;;190;75;R;R;2015-09-22;2020-09-01
rivieti01;Tink;Riviere;Arthur Bernard;1899;8;2;USA;TX;Liberty;1965;9;27;USA;TX;Liberty;167;70;R;R;1921-04-15;1925-07-16
rixeyep01;Eppa;Rixey;Eppa;1891;5;3;USA;VA;Culpeper;1963;2;28;USA;OH;Terrace Park;210;77;R;L;1912-06-21;1933-08-05
rizzoan01;Anthony;Rizzo;Anthony Vincent;1989;8;8;USA;FL;Parkland;;;;;;;240;75;L;L;2011-06-09;2021-10-03
rizzojo01;Johnny;Rizzo;John Costa;1912;7;30;USA;TX;Houston;1977;12;4;USA;TX;Houston;190;72;R;R;1938-04-19;1942-09-25
rizzoto01;Todd;Rizzo;Todd Michael;1971;5;24;USA;PA;Media;;;;;;;220;75;R;L;1998-04-02;1999-07-18
rizzuph01;Phil;Rizzuto;Philip Francis;1917;9;25;USA;NY;Brooklyn;2007;8;13;USA;NJ;West Orange;150;66;R;R;1941-04-14;1956-08-16
rlealse01;Sendy;Rleal;Sendy;1980;6;21;D.R.;San Pedro de Macoris;San Pedro de Macoris;;;;;;;190;73;R;R;2006-04-05;2006-09-27
roachdo01;Donn;Roach;Donn Mitchell;1989;12;14;USA;NV;Las Vegas;;;;;;;195;72;R;R;2014-04-02;2016-08-02
roachja01;Jason;Roach;Jason Glenn;1976;4;20;USA;NC;Kinston;;;;;;;190;76;R;R;2003-06-14;2003-07-08
roachjo01;John;Roach;John F.;1867;11;19;USA;PA;North Bend;1934;4;2;USA;IL;Peoria;175;69;R;L;1887-05-14;1887-05-14
roachme01;Mel;Roach;Melvin Earl;1933;1;25;USA;VA;Richmond;;;;;;;190;73;R;R;1953-07-31;1962-09-28
roachmi01;Mike;Roach;Michael Stephen;1869;12;23;USA;PA;Driftwood;1916;11;12;USA;NY;New York;145;67;;;1899-08-10;1899-10-12
roachro01;Roxey;Roach;Wilbur Charles;1882;11;28;USA;PA;Anita;1947;12;26;USA;MI;Bay City;160;71;R;R;1910-04-26;1915-09-30
roachsk01;Skel;Roach;Rudolph Charles;1871;10;20;Poland;Pomerania;Gdansk;1958;3;9;USA;IL;Oak Park;;74;R;R;1899-08-09;1899-08-09
roajo01;Joe;Roa;Joseph Rodger;1971;10;11;USA;MI;Southfield;;;;;;;195;73;R;R;1995-09-20;2004-09-22
roarkmi01;Mike;Roarke;Michael Thomas;1930;11;8;USA;RI;West Warwick;2019;7;27;USA;RI;Cranston;195;74;R;R;1961-04-19;1964-10-03
roarkta01;Tanner;Roark;Tanner B.;1986;10;5;USA;IL;Wilmington;;;;;;;238;74;R;R;2013-08-07;2021-04-18
roatfr01;Fred;Roat;Frederick R.;1867;11;10;USA;IL;Oregon;1913;9;24;USA;IL;Oregon;165;70;;R;1890-05-10;1892-08-18
robbibr01;Bruce;Robbins;Bruce Duane;1959;9;10;USA;IN;Portland;;;;;;;190;73;L;L;1979-07-28;1980-09-23
robbija01;Jake;Robbins;Phillip Jacob;1976;5;23;USA;NC;Charlotte;;;;;;;190;77;R;R;2004-09-20;2004-09-24
robelto01;Tony;Robello;Thomas Vardasco;1913;2;9;USA;HI;Pahala;1994;12;25;USA;TX;Fort Worth;175;70;R;R;1933-08-13;1934-09-29
roberan01;Andre;Robertson;Andre Levett;1957;10;2;USA;TX;Orange;;;;;;;155;70;R;R;1981-09-03;1985-10-06
roberbe01;Bert;Roberge;Bertrand Roland;1954;10;3;USA;ME;Lewiston;;;;;;;190;76;R;R;1979-05-28;1986-10-04
roberbi01;Bip;Roberts;Leon Joseph;1963;10;27;USA;CA;Berkeley;;;;;;;150;67;B;R;1986-04-07;1998-09-27
roberbo01;Bob;Robertson;Robert Eugene;1946;10;2;USA;MD;Frostburg;;;;;;;195;73;R;R;1967-09-18;1979-06-23
roberbr01;Brian;Roberts;Brian Michael;1977;10;9;USA;NC;Durham;;;;;;;175;69;B;R;2001-06-14;2014-07-28
roberch01;Charlie;Robertson;Charles Culbertson;1896;1;31;USA;TX;Dexter;1984;8;23;USA;TX;Fort Worth;175;72;L;R;1919-05-13;1928-06-18
roberch02;Chris;Roberson;Christopher William;1979;8;23;USA;CA;Oakland;;;;;;;180;74;B;R;2006-05-12;2007-09-27
roberco01;Connor;Robertson;James Connor;1981;9;10;USA;AL;Tuscaloosa;;;;;;;225;74;R;R;2007-05-17;2008-07-18
robercu01;Curt;Roberts;Curtis Benjamin;1929;8;16;USA;TX;Pineland;1969;11;14;USA;CA;Oakland;165;68;R;R;1954-04-13;1956-06-08
roberda01;Dave;Robertson;Davis Aydelotte;1889;9;25;USA;VA;Portsmouth;1970;11;5;USA;VA;Virginia Beach;186;72;L;L;1912-06-05;1922-09-27
roberda02;Daryl;Robertson;Daryl Berdene;1936;1;5;USA;CO;Cripple Creek;2018;7;31;USA;UT;Salt Lake City;184;72;R;R;1962-05-04;1962-05-19
roberda03;Dave;Roberts;David Leonard;1933;6;30;Panama;Panama;Panama;2021;10;2;USA;AL;Huntsville;172;72;L;L;1962-09-05;1966-05-11
roberda04;Dale;Roberts;Dale;1942;4;12;USA;KY;Owenton;2010;10;8;USA;KY;Lexington;180;76;R;L;1967-09-09;1967-09-16
roberda05;Dave;Roberts;David Arthur;1944;9;11;USA;OH;Gallipolis;2009;1;9;USA;WV;Short Gap;195;75;L;L;1969-07-06;1981-05-16
roberda06;Dave;Roberts;David Wayne;1951;2;17;USA;OR;Lebanon;;;;;;;215;75;R;R;1972-06-07;1982-09-18
roberda07;Dave;Roberts;David Ray;1972;5;31;Japan;Okinawa;Naha;;;;;;;172;70;L;L;1999-08-07;2008-09-28
roberda08;David;Robertson;David Alan;1985;4;9;USA;AL;Birmingham;;;;;;;195;71;R;R;2008-06-29;2021-10-03
roberda09;Dan;Robertson;Daniel Roger;1985;9;30;USA;CA;Fontana;;;;;;;200;71;R;R;2014-04-29;2017-06-25
roberda10;Daniel;Robertson;Daniel Ray;1994;3;22;USA;CA;Upland;;;;;;;210;73;R;R;2017-04-04;2021-07-04
roberdi01;Dick;Robertson;Preston James;1891;9;16;USA;MD;Rockville;1944;10;2;USA;LA;New Orleans;160;69;R;R;1913-09-16;1919-06-30
roberdo01;Don;Robertson;Donald Alexander;1930;10;15;USA;IL;Harvey;;;;;;;180;70;L;L;1954-04-13;1954-05-23
roberge01;Gene;Robertson;Eugene Edward;1899;12;25;USA;MO;St. Louis;1981;10;21;USA;NV;Fallon;152;67;L;R;1919-07-04;1930-05-21
robergr01;Grant;Roberts;Grant William;1977;9;13;USA;CA;El Cajon;;;;;;;205;75;R;R;2000-07-27;2004-04-18
roberje01;Jerry;Robertson;Jerry Lee;1943;10;13;USA;KS;Winchester;1996;3;24;USA;KS;Burlington;205;74;B;R;1969-04-08;1970-06-28
roberje02;Jeriome;Robertson;Jeriome Paul;1977;3;30;USA;CA;San Jose;2010;5;29;USA;CA;Exeter;190;73;L;L;2002-09-02;2004-07-21
roberji01;Jim;Roberts;James Newsom;1895;10;13;USA;MS;Artesia;1984;6;24;USA;MS;Columbus;205;75;R;R;1924-07-15;1925-04-16
roberji02;Jim;Robertson;Alfred James;1928;1;29;USA;IL;Chicago;2015;10;21;USA;WA;Redmond;183;69;R;R;1954-04-15;1955-05-10
roberke01;Kevin;Roberson;Kevin Lynn;1968;1;29;USA;IL;Decatur;;;;;;;210;76;B;R;1993-07-15;1996-05-28
roberke02;Kenny;Roberts;Kenneth Elwin;1988;3;9;USA;TN;Murfreesboro;;;;;;;200;73;L;L;2015-05-03;2015-10-03
roberle01;Leon;Roberts;Leon Kauffman;1951;1;22;USA;MI;Vicksburg;;;;;;;200;75;R;R;1974-09-03;1984-09-30
roberlu01;Luis;Robert;Luis;1997;8;3;Cuba;;Ciego de Avila;;;;;;;220;74;R;R;2020-07-24;2021-10-03
robermi01;Mike;Robertson;Michael Francis;1970;10;9;USA;CT;Norwich;;;;;;;180;72;L;L;1996-09-06;1998-06-26
roberna01;Nate;Robertson;Nathan Daniel;1977;9;3;USA;KS;Wichita;;;;;;;225;74;R;L;2002-09-07;2010-09-08
roberra01;Ray;Roberts;Raymond;1895;8;25;USA;MS;Cruger;1962;1;30;USA;MS;Cruger;180;71;L;R;1919-09-12;1919-09-26
roberre01;Red;Roberts;Charles Emory;1918;8;8;USA;GA;Carrollton;1998;12;2;USA;GA;Atlanta;170;72;R;R;1943-09-03;1943-10-03
roberri01;Rich;Robertson;Richard Paul;1944;10;14;USA;CA;Albany;;;;;;;210;74;R;R;1966-09-10;1971-07-20
roberri02;Rich;Robertson;Richard Wayne;1968;9;15;USA;TX;Nacogdoches;;;;;;;175;76;L;L;1993-04-30;1998-05-03
roberro01;Robin;Roberts;Robin Evan;1926;9;30;USA;IL;Springfield;2010;5;6;USA;FL;Temple Terrace;190;72;B;R;1948-06-18;1966-09-03
roberry01;Ryan;Roberts;Ryan Alan;1980;9;19;USA;TX;Fort Worth;;;;;;;185;71;R;R;2006-07-30;2014-04-17
robersh01;Sherry;Robertson;Sherrard Alexander;1919;1;1;CAN;QC;Montreal;1970;10;23;USA;SD;Houghton;180;72;L;R;1940-09-08;1952-09-21
robersi01;Sid;Roberson;Sidney Dean;1971;9;7;USA;FL;Jacksonville;;;;;;;170;69;L;L;1995-05-20;1995-09-29
robersk01;Skipper;Roberts;Clarence Ashley;1888;1;11;USA;ID;Wardner;1963;12;24;USA;CA;Long Beach;175;70;L;R;1913-06-12;1914-10-09
robersk02;Skippy;Roberge;Joseph Albert Armand;1917;5;19;USA;MA;Lowell;1993;6;7;USA;MA;Lowell;185;71;R;R;1941-07-18;1946-06-15
roberty01;Tyler;Robertson;Tyler Patrick;1987;12;23;USA;CA;Simi Valley;;;;;;;285;77;L;L;2012-06-26;2013-04-05
roberwi01;Willis;Roberts;Willis Augusto;1975;6;19;D.R.;San Cristobal;San Cristobal;;;;;;;175;75;R;R;1999-07-02;2004-08-13
robidbi01;Billy Jo;Robidoux;William Joseph;1964;1;13;USA;MA;Ware;;;;;;;200;73;L;R;1985-09-11;1990-09-17
robinaa01;Aaron;Robinson;Aaron Andrew;1915;6;23;USA;SC;Lancaster;1966;3;9;USA;SC;Lancaster;205;74;L;R;1943-05-06;1951-09-28
robinbi01;Bill;Anderson;William;1865;1;19;USA;KY;Spencer County;1936;5;5;USA;KY;Taylorsville;;;;;1889-08-12;1889-08-12
robinbi02;Bill;Robinson;William Henry;1943;6;26;USA;PA;McKeesport;2007;7;29;USA;NV;Las Vegas;189;74;R;R;1966-09-20;1983-05-23
robinbr01;Brooks;Robinson;Brooks Calbert;1937;5;18;USA;AR;Little Rock;;;;;;;180;73;R;R;1955-09-17;1977-08-13
robinbr02;Bruce;Robinson;Bruce Philip;1954;4;16;USA;CA;La Jolla;;;;;;;195;74;L;R;1978-08-19;1980-10-04
robinch01;Charlie;Robinson;Charles Henry;1856;7;27;USA;RI;Westerly;1913;5;18;USA;RI;Providence;;;L;R;1884-08-02;1885-07-04
robinch02;Chris;Robinson;Christopher James;1984;5;12;CAN;ON;London;;;;;;;220;72;R;R;2013-09-04;2013-09-28
robincl01;Clint;Robinson;Clinton Michael;1985;2;16;USA;MO;Jefferson City;;;;;;;240;77;L;L;2012-06-08;2016-10-02
robincr01;Craig;Robinson;Craig George;1948;8;21;USA;PA;Abington;;;;;;;165;70;R;R;1972-09-09;1977-10-01
robinda01;Dave;Robinson;David Tanner;1946;5;22;USA;MN;Minneapolis;;;;;;;186;73;B;L;1970-09-10;1971-04-21
robinde01;Dewey;Robinson;Dewey Everett;1955;4;28;USA;IL;Evanston;;;;;;;180;72;R;R;1979-04-06;1981-10-04
robinde02;Derrick;Robinson;Derrick Lamar;1987;9;28;USA;FL;Gainesville;;;;;;;190;71;B;L;2013-04-05;2013-09-29
robindo01;Don;Robinson;Don Allen;1957;6;8;USA;KY;Ashland;;;;;;;225;76;R;R;1978-04-10;1992-07-12
robindr01;Drew;Robinson;Drew Elliott;1992;4;20;USA;NV;Las Vegas;;;;;;;200;73;L;R;2017-04-05;2019-04-22
robinea01;Earl;Robinson;Earl John;1936;11;3;USA;LA;New Orleans;2014;7;4;USA;CA;Fountain Valley;190;73;R;R;1958-09-10;1964-09-30
robined01;Eddie;Robinson;William Edward;1920;12;15;USA;TX;Paris;2021;10;4;USA;TX;Bastrop;210;74;L;R;1942-09-09;1957-09-15
robinfl01;Floyd;Robinson;Floyd Andrew;1936;5;9;USA;AR;Prescott;;;;;;;175;69;L;R;1960-08-10;1968-09-29
robinfr01;Fred;Robinson;Frederic Henry;1856;7;6;USA;MA;South Acton;1933;12;18;USA;MA;Hudson;;;R;R;1884-04-17;1884-04-19
robinfr02;Frank;Robinson;Frank;1935;8;31;USA;TX;Beaumont;2019;2;7;USA;CA;Los Angeles;183;73;R;R;1956-04-17;1976-09-18
robinha01;Hank;Robinson;John Henry;1887;8;16;USA;AR;Floyd;1965;7;3;USA;AR;North Little Rock;160;71;R;L;1911-09-02;1918-08-12
robinhu01;Humberto;Robinson;Humberto Valentino;1930;6;25;Panama;Colon;Colon;2009;9;29;USA;NY;Brooklyn;155;73;R;R;1955-04-20;1960-07-24
robinja01;Jack;Robinson;John Washburn;1880;7;15;USA;ME;Portland;1921;7;22;USA;GA;Macon;;;;R;1902-09-06;1902-10-03
robinja02;Jackie;Robinson;Jack Roosevelt;1919;1;31;USA;GA;Cairo;1972;10;24;USA;CT;Stamford;195;71;R;R;1947-04-15;1956-09-30
robinja03;Jack;Robinson;John Edward;1921;2;20;USA;NJ;Orange;2000;3;2;USA;FL;Ormond Beach;175;72;R;R;1949-05-04;1949-05-11
robinje01;Jeff;Robinson;Jeffrey Daniel;1960;12;13;USA;CA;Santa Ana;;;;;;;195;76;R;R;1984-04-07;1992-10-03
robinje02;Jeff;Robinson;Jeffrey Mark;1961;12;14;USA;CA;Ventura;2014;10;26;USA;MO;Overland Park;210;78;R;R;1987-04-12;1992-07-20
robinke01;Ken;Robinson;Kenneth Neal;1969;11;3;USA;OH;Barberton;1999;2;28;USA;AZ;Tucson;175;69;R;R;1995-07-20;1997-09-24
robinke02;Kerry;Robinson;Kerry Keith;1973;10;3;USA;MO;St. Louis;;;;;;;175;72;L;L;1998-09-22;2006-06-17
robinra01;Rabbit;Robinson;William Clyde;1882;3;5;USA;WV;Wellsburg;1915;4;9;USA;CT;Waterbury;148;66;R;R;1903-04-22;1910-06-09
robinro01;Ron;Robinson;Ronald Dean;1962;3;24;USA;CA;Exeter;;;;;;;235;76;R;R;1984-08-14;1992-07-02
robinsh01;Shane;Robinson;Shane Michael;1984;10;30;USA;FL;Tampa;;;;;;;170;69;R;R;2009-05-07;2018-08-31
robintr01;Trayvon;Robinson;Trayvon Andrew Dwayne;1987;9;1;USA;CA;Los Angeles;;;;;;;200;70;B;R;2011-08-05;2012-10-03
robinva01;Val;Robinson;Alfred Valentine;1848;8;31;USA;DC;Washington;1898;8;2;USA;DC;Washington;;;;;1872-05-01;1872-05-24
robinwi01;Wilbert;Robinson;Wilbert;1864;6;29;USA;MA;Bolton;1934;8;8;USA;GA;Atlanta;215;68;R;R;1886-04-19;1902-09-29
robinya01;Yank;Robinson;William H.;1859;9;19;USA;PA;Philadelphia;1894;8;25;USA;MO;St. Louis;170;66;R;R;1882-08-24;1892-08-10
robisst99;Stan;Robison;Martin Stanford;1854;3;30;USA;PA;Pittsburgh;1911;3;24;USA;OH;Cleveland;;;;;;
robitch01;Chick;Robitaille;Joseph Anthony;1879;3;2;USA;NY;Whitehall;1947;7;30;USA;NY;Waterford;150;68;R;R;1904-09-02;1905-08-29
robleha01;Hansel;Robles;Hansel Manuel;1990;8;13;D.R.;Monsenor Nouel;Bonao;;;;;;;220;72;R;R;2015-04-24;2021-10-02
roblema01;Mauricio;Robles;Mauricio Antonio;1989;3;5;Venezuela;Carabobo;Valencia;;;;;;;215;70;L;L;2013-09-03;2013-09-26
robleos01;Oscar;Robles;Oscar Manuel;1976;4;9;Mexico;Baja California;Tijuana;;;;;;;190;70;L;R;2005-05-10;2007-10-01
roblera01;Rafael;Robles;Rafael Orlando;1947;10;20;D.R.;San Pedro de Macoris;San Pedro de Macoris;1998;8;13;USA;NY;New York;170;72;R;R;1969-04-08;1972-06-10
roblese01;Sergio;Robles;Sergio;1946;4;16;Mexico;Sonora;Magdalena de Kino;;;;;;;190;74;R;R;1972-08-27;1976-09-13
roblevi01;Victor;Robles;Victor Enrique;1997;5;19;D.R.;Santo Domingo;Santo Domingo Este;;;;;;;205;72;R;R;2017-09-07;2021-08-30
robsoja01;Jacob;Robson;Jacob Charles;1994;11;20;CAN;ON;London;;;;;;;182;70;L;R;2021-08-12;2021-08-15
robsoto01;Tom;Robson;Thomas James;1946;1;15;USA;NY;Rochester;2021;4;20;USA;AZ;Chandler;215;75;R;R;1974-09-14;1975-09-18
rocapad01;Adam;Rocap;Adam;1854;;;USA;PA;Philadelphia;1892;3;29;USA;PA;Philadelphia;170;69;;;1875-05-05;1875-10-28
roccomi01;Mickey;Rocco;Michael Dominick;1916;3;2;USA;MN;St. Paul;1997;6;1;USA;MN;St. Paul;188;71;L;L;1943-06-05;1946-06-24
rochear01;Armando;Roche;Armando;1926;12;7;Cuba;La Habana;La Habana;1997;6;26;USA;IL;Maywood;190;72;R;R;1945-05-10;1945-06-05
rochebe01;Ben;Rochefort;Bennett Harold;1896;8;15;USA;NJ;Camden;1981;4;2;USA;NJ;Red Bank;185;74;L;R;1914-10-03;1914-10-03
rocheja01;Jack;Roche;John Joseph;1890;11;22;USA;CA;Los Angeles;1983;3;30;USA;AZ;Peoria;178;73;R;R;1914-05-24;1917-04-18
rochelo01;Lou;Rochelli;Louis Joseph;1919;1;11;USA;IL;Staunton;1992;10;23;USA;TX;Victoria;175;73;R;R;1944-08-25;1944-08-29
rochfmi01;Mike;Rochford;Michael Joseph;1963;3;14;USA;MA;Methuen;;;;;;;205;76;L;L;1988-09-03;1990-04-16
rockeik01;Ike;Rockenfield;Isaac Broc;1876;11;3;USA;NE;Omaha;1927;2;21;USA;CA;San Diego;150;67;R;R;1905-05-05;1906-10-07
rockejo01;John;Rocker;John Loy;1974;10;17;USA;GA;Statesboro;;;;;;;210;76;R;L;1998-05-05;2003-05-14
rockepa01;Pat;Rockett;Patrick Edward;1955;1;9;USA;TX;San Antonio;;;;;;;170;71;R;R;1976-09-17;1978-07-08
rockle01;Les;Rock;Lester Henry;1912;8;19;USA;MN;Springfield;1991;9;9;USA;CA;Davis;184;74;L;R;1936-09-11;1936-09-23
rodasri01;Rich;Rodas;Richard Martin;1959;11;7;USA;CA;Roseville;;;;;;;180;74;L;L;1983-09-06;1984-06-19
rodgean01;Andre;Rodgers;Kenneth Andre Ian;1934;12;2;Bahamas;New Providence;Nassau;2004;12;13;Bahamas;New Providence;Nassau;200;75;R;R;1957-04-16;1967-09-30
rodgebi01;Bill;Rodgers;Wilbur Kincaid;1887;4;18;USA;OH;Pleasant Ridge;1978;12;24;USA;TX;Goliad;170;69;L;R;1915-04-15;1916-05-13
rodgebi02;Bill;Rodgers;William Sherman;1922;12;5;USA;PA;Harrisburg;2002;5;13;USA;MA;Worcester;162;72;L;L;1944-09-27;1945-04-21
rodgebr01;Brady;Rodgers;Brady Paul;1990;9;17;USA;TX;Richmond;;;;;;;215;74;R;R;2016-09-03;2019-06-05
rodgebr02;Brendan;Rodgers;Brendan Austin;1996;8;9;USA;FL;Winter Park;;;;;;;204;72;R;R;2019-05-17;2021-10-03
rodgebu01;Buck;Rodgers;Robert Leroy;1938;8;16;USA;OH;Delaware;;;;;;;190;74;B;R;1961-09-08;1969-10-01
rodiner01;Eric;Rodin;Eric Chapman;1930;2;5;USA;NJ;Orange;1991;1;4;USA;NJ;Somerville;215;74;R;R;1954-09-07;1954-09-24
rodnefe01;Fernando;Rodney;Fernando;1977;3;18;D.R.;Distrito Nacional;Santo Domingo;;;;;;;240;71;R;R;2002-05-04;2019-09-28
rodonca01;Carlos;Rodon;Carlos Antonio;1992;12;10;USA;FL;Miami;;;;;;;245;75;L;L;2015-04-21;2021-09-29
rodrial01;Alex;Rodriguez;Alexander Enmanuel;1975;7;27;USA;NY;New York;;;;;;;230;75;R;R;1994-07-08;2016-08-12
rodrian01;Aneury;Rodriguez;Aneury;1987;12;13;D.R.;La Altagracia;Higuey;;;;;;;250;76;R;R;2011-04-02;2012-05-08
rodriau01;Aurelio;Rodriguez;Aurelio;1947;12;28;Mexico;Sonora;Cananea;2000;9;23;USA;MI;Detroit;180;70;R;R;1967-09-01;1983-10-01
rodrica01;Carlos;Rodriguez;Carlos;1967;11;1;Mexico;Distrito Federal;Mexico;;;;;;;160;69;B;R;1991-06-16;1995-10-01
rodrich01;Chris;Rodriguez;Chris;1998;7;20;USA;FL;Coral Springs;;;;;;;185;74;R;R;2021-04-02;2021-08-10
rodride01;Dereck;Rodriguez;Ivan Dereck;1992;6;5;USA;TX;Arlington;;;;;;;208;72;R;R;2018-05-29;2020-08-16
rodried01;Eduardo;Rodriguez;Eduardo;1952;3;6;P.R.;;Barceloneta;2009;3;6;P.R.;;Barceloneta;180;72;R;R;1973-06-20;1979-09-17
rodried02;Edwin;Rodriguez;Edwin;1960;8;14;P.R.;;Ponce;;;;;;;175;71;R;R;1982-09-28;1985-04-30
rodried03;Eddy;Rodriguez;Eddy;1981;8;8;D.R.;San Pedro de Macoris;San Pedro de Macoris;;;;;;;194;73;R;R;2004-05-31;2006-07-31
rodried04;Eddy;Rodriguez;Eddy;1985;12;1;Cuba;;Villa Clara;;;;;;;220;72;R;R;2012-08-02;2012-08-06
rodried05;Eduardo;Rodriguez;Eduardo Jose;1993;4;7;Venezuela;Carabobo;Valencia;;;;;;;231;74;L;L;2015-05-28;2021-10-03
rodriel01;Ellie;Rodriguez;Eliseo;1946;5;24;P.R.;;Fajardo;;;;;;;185;71;R;R;1968-05-26;1976-10-03
rodrife01;Felix;Rodriguez;Felix Antonio;1972;9;9;D.R.;Monte Cristi;Monte Cristi;;;;;;;170;73;R;R;1995-05-13;2006-09-30
rodrife02;Fernando;Rodriguez;Fernando;1984;6;18;USA;TX;El Paso;;;;;;;235;75;R;R;2009-05-02;2016-07-03
rodrifr01;Freddy;Rodriguez;Fernando Pedro;1924;4;29;Cuba;La Habana;La Habana;2009;6;11;USA;FL;Miami;180;72;R;R;1958-04-18;1959-05-27
rodrifr02;Frankie;Rodriguez;Francisco;1972;12;11;USA;NY;Brooklyn;;;;;;;193;72;R;R;1995-04-26;2001-07-22
rodrifr03;Francisco;Rodriguez;Francisco Jose;1982;1;7;Venezuela;Distrito Federal;Caracas;;;;;;;195;72;R;R;2002-09-18;2017-06-22
rodrifr04;Francisco;Rodriguez;Francisco;1983;2;26;Mexico;Baja California;Mexicali;;;;;;;220;73;R;R;2010-04-15;2011-05-09
rodrigu01;Guillermo;Rodriguez;Guillermo Segundo;1978;5;15;Venezuela;Lara;Barquisimeto;;;;;;;230;71;R;R;2007-06-13;2009-10-03
rodrigu02;Guilder;Rodriguez;Guilder Alfredo;1983;7;24;Venezuela;Lara;Barquisimeto;;;;;;;190;73;B;R;2014-09-09;2014-09-23
rodrihe01;Hector;Rodriguez;Hector Antonio;1920;6;13;Cuba;La Habnaa;Alquizar;2003;9;1;Mexico;Quintana Roo;Cancun;165;68;R;R;1952-04-15;1952-09-16
rodrihe02;Henry;Rodriguez;Henry Anderson;1967;11;8;D.R.;Distrito Nacional;Santo Domingo;;;;;;;180;73;L;L;1992-07-05;2002-05-07
rodrihe03;Henry;Rodriguez;Henry Alberto;1987;2;25;Venezuela;Zulia;Santa Barbara;;;;;;;225;73;R;R;2009-09-21;2014-05-12
rodrihe04;Henry;Rodriguez;Henry Alejandro;1990;2;9;Venezuela;Aragua;Maracay;;;;;;;200;68;B;R;2012-09-02;2013-09-29
rodriiv01;Ivan;Rodriguez;Ivan;1971;11;27;P.R.;;Manati;;;;;;;205;69;R;R;1991-06-20;2011-09-28
rodrije01;Jefry;Rodriguez;Jefry Osvaldo;1993;7;26;D.R.;San Cristobal;Bajos de Haina;;;;;;;232;78;R;R;2018-06-03;2021-08-22
rodrijo01;Jose;Rodriguez;Jose;1894;2;23;Cuba;La Habana;La Habana;1953;1;21;Cuba;La Habana;La Habana;150;68;R;R;1916-10-05;1918-09-02
rodrijo02;Jose;Rodriguez;Jose Ilich;1974;12;18;P.R.;;Cayey;;;;;;;205;73;L;L;2000-05-18;2002-07-13
rodrijo03;John;Rodriguez;John Joseph;1978;1;20;USA;NY;New York;;;;;;;225;72;L;L;2005-07-18;2006-10-01
rodrijo04;Joely;Rodriguez;Joely;1991;11;14;D.R.;Distrito Nacional;Santo Domingo;;;;;;;200;73;L;L;2016-09-11;2021-10-02
rodrijo05;Josh;Rodriguez;Joshua Joel;1984;12;18;USA;TX;Houston;;;;;;;192;72;R;R;2011-04-05;2011-04-21
rodrijo06;Jose;Rodriguez;Jose Daniel;1995;8;29;Venezuela;Bolivar;Ciudad Bolivar;;;;;;;175;74;R;R;2019-07-27;2020-08-02
rodrili01;Liu;Rodriguez;Liubiemithz;1976;11;5;Venezuela;Distrito Federal;Caracas;;;;;;;195;69;B;R;1999-06-09;1999-10-03
rodrilu01;Luis;Rodriguez;Luis Orlando;1980;6;27;Venezuela;Cojedes;San Carlos;;;;;;;190;69;B;R;2005-05-21;2011-09-27
rodrima01;Manuel;Rodriguez;Manuel De Jesus;1996;8;6;Mexico;Yucatan;Merida;;;;;;;210;71;R;R;2021-07-30;2021-09-16
rodrine01;Nerio;Rodriguez;Nerio;1971;3;4;D.R.;San Pedro de Macoris;San Pedro de Macoris;;;;;;;220;73;R;R;1996-08-16;2002-08-29
rodrini01;Nivaldo;Rodriguez;Nivaldo Apolinar;1997;4;16;Venezuela;Carabobo;Naguanagua;;;;;;;214;73;R;R;2020-07-28;2021-06-12
rodrira01;Rafael;Rodriguez;Rafael;1984;9;24;D.R.;Sanchez Ramirez;Cotui;;;;;;;195;73;R;R;2009-04-15;2010-08-11
rodriri01;Rick;Rodriguez;Ricardo;1960;9;21;USA;CA;Oakland;;;;;;;190;75;R;R;1986-09-17;1990-08-26
rodriri02;Rich;Rodriguez;Richard Anthony;1963;3;1;USA;CA;Downey;;;;;;;185;70;L;L;1990-06-30;2003-05-03
rodriri03;Ricardo;Rodriguez;Ricardo Antonio;1978;5;21;D.R.;Monte Cristi;Guayubin;;;;;;;195;75;L;R;2002-08-21;2005-08-08
